year,iso2,value,source,series
1871,CA,-0.08664246806365944,jorda,ca_gdp
1872,CA,-0.09901979635732715,jorda,ca_gdp
1873,CA,-0.09568688392842499,jorda,ca_gdp
1874,CA,-0.10767944342725567,jorda,ca_gdp
1875,CA,-0.08703685694836137,jorda,ca_gdp
1876,CA,-0.06825242488201674,jorda,ca_gdp
1877,CA,-0.061224395899663206,jorda,ca_gdp
1878,CA,-0.06196280230148249,jorda,ca_gdp
1879,CA,-0.03778472211301494,jorda,ca_gdp
1880,CA,-0.03795797939222416,jorda,ca_gdp
1881,CA,-0.050408922978992035,jorda,ca_gdp
1882,CA,-0.0657246499753589,jorda,ca_gdp
1883,CA,-0.07579387336945057,jorda,ca_gdp
1884,CA,-0.0699480669951143,jorda,ca_gdp
1885,CA,-0.06953648952534493,jorda,ca_gdp
1886,CA,-0.08104570267845838,jorda,ca_gdp
1887,CA,-0.07818012816736379,jorda,ca_gdp
1888,CA,-0.08065631822104889,jorda,ca_gdp
1889,CA,-0.09013968525070148,jorda,ca_gdp
1890,CA,-0.08651934072443279,jorda,ca_gdp
1891,CA,-0.07054960519115003,jorda,ca_gdp
1892,CA,-0.06508635769722328,jorda,ca_gdp
1893,CA,-0.059421929402937834,jorda,ca_gdp
1894,CA,-0.05483020704286541,jorda,ca_gdp
1895,CA,-0.050928454827617785,jorda,ca_gdp
1896,CA,-0.04041247345185911,jorda,ca_gdp
1897,CA,-0.024939262672553978,jorda,ca_gdp
1898,CA,-0.043800658199154636,jorda,ca_gdp
1899,CA,-0.06293357482366443,jorda,ca_gdp
1900,CA,-0.05556688271540309,jorda,ca_gdp
1901,CA,-0.054205113141401265,jorda,ca_gdp
1902,CA,-0.04787517673738544,jorda,ca_gdp
1903,CA,-0.06257861902134702,jorda,ca_gdp
1904,CA,-0.080329834734321,jorda,ca_gdp
1905,CA,-0.07724618319068881,jorda,ca_gdp
1906,CA,-0.08056570449280254,jorda,ca_gdp
1907,CA,-0.09541334616982354,jorda,ca_gdp
1908,CA,-0.08287796598486026,jorda,ca_gdp
1909,CA,-0.08679664241112785,jorda,ca_gdp
1910,CA,-0.11939579100360391,jorda,ca_gdp
1911,CA,-0.15074255596877079,jorda,ca_gdp
1912,CA,-0.18184584959316338,jorda,ca_gdp
1913,CA,-0.156002024535805,jorda,ca_gdp
1914,CA,-0.11265962829869895,jorda,ca_gdp
1915,CA,-0.021132352815371985,jorda,ca_gdp
1916,CA,-0.012618719705235293,jorda,ca_gdp
1917,CA,0.034679719189392846,jorda,ca_gdp
1918,CA,0.001949556515784884,jorda,ca_gdp
1919,CA,-0.007020225622632877,jorda,ca_gdp
1920,CA,-0.037472885182554996,jorda,ca_gdp
1921,CA,-0.05094646922732322,jorda,ca_gdp
1922,CA,-0.019055750606113215,jorda,ca_gdp
1923,CA,-0.005656749792438027,jorda,ca_gdp
1924,CA,0.01569934633263172,jorda,ca_gdp
1925,CA,0.03577282120715457,jorda,ca_gdp
1926,CA,0.01814673223187034,jorda,ca_gdp
1927,CA,-0.007552598453515556,jorda,ca_gdp
1928,CA,-0.011900826446280991,jorda,ca_gdp
1929,CA,-0.05668675680078188,jorda,ca_gdp
1930,CA,-0.06573426573426573,jorda,ca_gdp
1931,CA,-0.04922224589814618,jorda,ca_gdp
1932,CA,-0.043523859465128475,jorda,ca_gdp
1933,CA,-0.024054982817869417,jorda,ca_gdp
1934,CA,-0.011589821113630638,jorda,ca_gdp
1935,CA,0.0013950244129272262,jorda,ca_gdp
1936,CA,0.02416918429003021,jorda,ca_gdp
1937,CA,0.006678114863575654,jorda,ca_gdp
1938,CA,-0.011570561456752655,jorda,ca_gdp
1939,CA,-0.010318448674613057,jorda,ca_gdp
1940,CA,-0.00804409354982869,jorda,ca_gdp
1941,CA,0.03465346534653465,jorda,ca_gdp
1942,CA,0.0893326838772528,jorda,ca_gdp
1943,CA,0.09626345788473717,jorda,ca_gdp
1944,CA,0.07663740715732613,jorda,ca_gdp
1945,CA,0.12222877855517154,jorda,ca_gdp
1948,CA,0.028287056322831402,jorda,ca_gdp
1949,CA,0.009954627716477718,jorda,ca_gdp
1950,CA,-0.015505343622497985,jorda,ca_gdp
1951,CA,-0.021615138805301255,jorda,ca_gdp
1952,CA,0.007617281142945372,jorda,ca_gdp
1953,CA,-0.017258446400515777,jorda,ca_gdp
1954,CA,-0.01638133989040485,jorda,ca_gdp
1955,CA,-0.023780960301685677,jorda,ca_gdp
1956,CA,-0.04233585223548204,jorda,ca_gdp
1957,CA,-0.043923809765943365,jorda,ca_gdp
1958,CA,-0.03282243235324078,jorda,ca_gdp
1959,CA,-0.03748265808207264,jorda,ca_gdp
1960,CA,-0.029974621696133224,jorda,ca_gdp
1961,CA,-0.027408698903921048,jorda,ca_gdp
1962,CA,-0.025404857531579148,jorda,ca_gdp
1963,CA,-0.018444232379958302,jorda,ca_gdp
1964,CA,-0.009011334221228217,jorda,ca_gdp
1965,CA,-0.029872078148768907,jorda,ca_gdp
1966,CA,-0.02560888570020869,jorda,ca_gdp
1967,CA,-0.019217270637659784,jorda,ca_gdp
1968,CA,-0.013391267111604497,jorda,ca_gdp
1969,CA,-0.024126142441291933,jorda,ca_gdp
1970,CA,0.0053547557372246165,jorda,ca_gdp
1971,CA,-0.010228119956240045,jorda,ca_gdp
1972,CA,-0.021066926779359365,jorda,ca_gdp
1973,CA,-0.015386720647310628,jorda,ca_gdp
1974,CA,-0.02861548299792062,jorda,ca_gdp
1975,CA,-0.04679052819537053,jorda,ca_gdp
1976,CA,-0.037420392858833924,jorda,ca_gdp
1977,CA,-0.033674941656165754,jorda,ca_gdp
1978,CA,-0.03852992393182744,jorda,ca_gdp
1979,CA,-0.034057985225337456,jorda,ca_gdp
1980,CA,-0.02253571559614085,jorda,ca_gdp
1981,CA,-0.041834249999999996,oecd,ca_gdp
1982,CA,0.004816089,oecd,ca_gdp
1983,CA,-0.008212271,oecd,ca_gdp
1984,CA,-0.004699739,oecd,ca_gdp
1985,CA,-0.01644692,oecd,ca_gdp
1986,CA,-0.030606849999999998,oecd,ca_gdp
1987,CA,-0.032052239999999996,oecd,ca_gdp
1988,CA,-0.030610179999999997,oecd,ca_gdp
1989,CA,-0.03950574,oecd,ca_gdp
1990,CA,-0.03433708,oecd,ca_gdp
1991,CA,-0.03729068,oecd,ca_gdp
1992,CA,-0.0361099,oecd,ca_gdp
1993,CA,-0.038327719999999996,oecd,ca_gdp
1994,CA,-0.02386082,oecd,ca_gdp
1995,CA,-0.008276169,oecd,ca_gdp
1996,CA,0.004172089,oecd,ca_gdp
1997,CA,-0.01329936,oecd,ca_gdp
1998,CA,-0.013405450000000001,oecd,ca_gdp
1999,CA,0.001712765,oecd,ca_gdp
2000,CA,0.02542115,oecd,ca_gdp
2001,CA,0.022074569999999998,oecd,ca_gdp
2002,CA,0.017446379999999997,oecd,ca_gdp
2003,CA,0.012256320000000001,oecd,ca_gdp
2004,CA,0.02344628,oecd,ca_gdp
2005,CA,0.01903751,oecd,ca_gdp
2006,CA,0.01446402,oecd,ca_gdp
2007,CA,0.00826268,oecd,ca_gdp
2008,CA,0.0012492340000000001,oecd,ca_gdp
2009,CA,-0.029098600000000002,oecd,ca_gdp
2010,CA,-0.03565923,oecd,ca_gdp
2011,CA,-0.02716895,oecd,ca_gdp
2012,CA,-0.03533229,oecd,ca_gdp
2013,CA,-0.03142545,oecd,ca_gdp
2014,CA,-0.02319554,oecd,ca_gdp
2015,CA,-0.03495822,oecd,ca_gdp
2016,CA,-0.03097635,oecd,ca_gdp
2017,CA,-0.028009149999999997,oecd,ca_gdp
2018,CA,-0.02380043,oecd,ca_gdp
2019,CA,-0.020424099999999997,oecd,ca_gdp
2020,CA,-0.01772949,oecd,ca_gdp
1922,CA,-0.09546109510086453,jorda,hpg_gr
1923,CA,0.028275587415372394,jorda,hpg_gr
1924,CA,-0.028659953524399873,jorda,hpg_gr
1925,CA,-0.021929824561403466,jorda,hpg_gr
1926,CA,-0.00937627395026508,jorda,hpg_gr
1927,CA,0.0012345679012346622,jorda,hpg_gr
1928,CA,0.025893958076448786,jorda,hpg_gr
1929,CA,0.045673076923077094,jorda,hpg_gr
1930,CA,-0.03103448275862064,jorda,hpg_gr
1931,CA,-0.07354685646500592,jorda,hpg_gr
1932,CA,-0.0934699103713188,jorda,hpg_gr
1933,CA,-0.047551789077212914,jorda,hpg_gr
1934,CA,0.02867029164607038,jorda,hpg_gr
1935,CA,-0.012974531475252293,jorda,hpg_gr
1936,CA,0.02385589094449858,jorda,hpg_gr
1937,CA,0.07132667617689004,jorda,hpg_gr
1938,CA,-0.02751886373723933,jorda,hpg_gr
1939,CA,0.005476951163852162,jorda,hpg_gr
1940,CA,0.06128007262823432,jorda,hpg_gr
1941,CA,0.11291702309666363,jorda,hpg_gr
1942,CA,0.08262874711760193,jorda,hpg_gr
1943,CA,0.07809726659566918,jorda,hpg_gr
1944,CA,0.04774448468883774,jorda,hpg_gr
1945,CA,0.023570081709616497,jorda,hpg_gr
1946,CA,0.07276634940128979,jorda,hpg_gr
1947,CA,0.12192329708070959,jorda,hpg_gr
1948,CA,0.15663265306122454,jorda,hpg_gr
1949,CA,0.05866784296426997,jorda,hpg_gr
1957,CA,0.06570499458017176,jorda,hpg_gr
1958,CA,0.08152726703700819,jorda,hpg_gr
1959,CA,0.02785213050712576,jorda,hpg_gr
1960,CA,-0.0015484234234236505,jorda,hpg_gr
1961,CA,-0.004159030029606603,jorda,hpg_gr
1962,CA,0.012458412968075372,jorda,hpg_gr
1963,CA,0.008180102076487561,jorda,hpg_gr
1964,CA,0.044660194174757084,jorda,hpg_gr
1965,CA,0.0566250663834309,jorda,hpg_gr
1966,CA,0.10171514732675746,jorda,hpg_gr
1967,CA,0.08981523722627727,jorda,hpg_gr
1968,CA,0.1130762388153419,jorda,hpg_gr
1969,CA,0.09223392252726592,jorda,hpg_gr
1970,CA,0.0061117328053714726,jorda,hpg_gr
1971,CA,0.053916581910247396,oecd,hpg_gr
1972,CA,0.08204633211008905,oecd,hpg_gr
1973,CA,0.2105263157336965,oecd,hpg_gr
1974,CA,0.2748710390937743,oecd,hpg_gr
1975,CA,0.11618497110612425,oecd,hpg_gr
1976,CA,0.12066286898466627,oecd,hpg_gr
1977,CA,0.04898336420005145,oecd,hpg_gr
1978,CA,0.05066079287861003,oecd,hpg_gr
1979,CA,0.10398322853653497,oecd,hpg_gr
1980,CA,0.12803209731745135,oecd,hpg_gr
1981,CA,0.14582447865965875,oecd,hpg_gr
1982,CA,-0.05519616492059598,oecd,hpg_gr
1983,CA,0.05677781986527397,oecd,hpg_gr
1984,CA,-0.005584632346854468,oecd,hpg_gr
1985,CA,0.0538373048479861,oecd,hpg_gr
1986,CA,0.16300616494609765,oecd,hpg_gr
1987,CA,0.1609650267635918,oecd,hpg_gr
1988,CA,0.17489006762640602,oecd,hpg_gr
1989,CA,0.12973198627425875,oecd,hpg_gr
1990,CA,-0.028067423538838066,oecd,hpg_gr
1991,CA,0.043897067381294175,oecd,hpg_gr
1992,CA,0.026269673238562774,oecd,hpg_gr
1993,CA,0.021657876308040835,oecd,hpg_gr
1994,CA,0.033909285137038836,oecd,hpg_gr
1995,CA,-0.046544916767668476,oecd,hpg_gr
1996,CA,-2.550105987056961e-4,oecd,hpg_gr
1997,CA,0.024815927786481673,oecd,hpg_gr
1998,CA,-0.012953545514771458,oecd,hpg_gr
1999,CA,0.027564765809155345,oecd,hpg_gr
2000,CA,0.04274517638035813,oecd,hpg_gr
2001,CA,0.04727651374609465,oecd,hpg_gr
2002,CA,0.08060479308807844,oecd,hpg_gr
2003,CA,0.0833915011527806,oecd,hpg_gr
2004,CA,0.08210740050176235,oecd,hpg_gr
2005,CA,0.07991880920162386,oecd,hpg_gr
2006,CA,0.11697533184639419,oecd,hpg_gr
2007,CA,0.11555432571496871,oecd,hpg_gr
2008,CA,0.05459128604278507,oecd,hpg_gr
2009,CA,-0.027881962544340055,oecd,hpg_gr
2010,CA,0.08903348155898572,oecd,hpg_gr
2011,CA,0.049665235536071606,oecd,hpg_gr
2012,CA,0.0481333592668467,oecd,hpg_gr
2013,CA,0.02572863224538957,oecd,hpg_gr
2014,CA,0.05280577223919014,oecd,hpg_gr
2015,CA,0.05391745595325603,oecd,hpg_gr
2016,CA,0.09947920163433,oecd,hpg_gr
2017,CA,0.1210668643956947,oecd,hpg_gr
2018,CA,0.04043544063463789,oecd,hpg_gr
2019,CA,0.011704434971206545,oecd,hpg_gr
2020,CA,0.05868785806689725,oecd,hpg_gr
1870,CA,0.3468468475341797,jorda,lev
1871,CA,0.3639706039428711,jorda,lev
1872,CA,0.40736042022705077,jorda,lev
1873,CA,0.39467594146728513,jorda,lev
1874,CA,0.37232452392578125,jorda,lev
1875,CA,0.46863067626953125,jorda,lev
1876,CA,0.44365036010742187,jorda,lev
1877,CA,0.4501133728027344,jorda,lev
1878,CA,0.4536777114868164,jorda,lev
1879,CA,0.4066180419921875,jorda,lev
1880,CA,0.3688311767578125,jorda,lev
1881,CA,0.34316478729248046,jorda,lev
1882,CA,0.3506718826293945,jorda,lev
1883,CA,0.34618755340576174,jorda,lev
1884,CA,0.37111007690429687,jorda,lev
1885,CA,0.35066078186035154,jorda,lev
1886,CA,0.3445121765136719,jorda,lev
1887,CA,0.3379429626464844,jorda,lev
1888,CA,0.3101290512084961,jorda,lev
1889,CA,0.31973058700561524,jorda,lev
1890,CA,0.3144171714782715,jorda,lev
1891,CA,0.29876977920532227,jorda,lev
1892,CA,0.2819183349609375,jorda,lev
1893,CA,0.2883176040649414,jorda,lev
1894,CA,0.2804149627685547,jorda,lev
1895,CA,0.2765303039550781,jorda,lev
1896,CA,0.2677165412902832,jorda,lev
1897,CA,0.24792932510375976,jorda,lev
1898,CA,0.23265306472778322,jorda,lev
1899,CA,0.21648044586181642,jorda,lev
1900,CA,0.20575132369995117,jorda,lev
1901,CA,0.18949647903442382,jorda,lev
1902,CA,0.1901750946044922,jorda,lev
1903,CA,0.19722179412841798,jorda,lev
1904,CA,0.18584684371948243,jorda,lev
1905,CA,0.17983652114868165,jorda,lev
1906,CA,0.17393140792846679,jorda,lev
1907,CA,0.18328575134277345,jorda,lev
1908,CA,0.1723129653930664,jorda,lev
1909,CA,0.15314844131469726,jorda,lev
1910,CA,0.1505984592437744,jorda,lev
1911,CA,0.14856438636779784,jorda,lev
1912,CA,0.1464139461517334,jorda,lev
1913,CA,0.14635719299316408,jorda,lev
1914,CA,0.1458868885040283,jorda,lev
1915,CA,0.1300345230102539,jorda,lev
1916,CA,0.11391129493713378,jorda,lev
1917,CA,0.09728798866271973,jorda,lev
1918,CA,0.08364312171936035,jorda,lev
1919,CA,0.0822379493713379,jorda,lev
1920,CA,0.08537781715393067,jorda,lev
1921,CA,0.09355660438537598,jorda,lev
1922,CA,0.09774723052978515,jorda,lev
1923,CA,0.09148148536682128,jorda,lev
1924,CA,0.08765652656555176,jorda,lev
1925,CA,0.08356449127197266,jorda,lev
1926,CA,0.08270676612854004,jorda,lev
1927,CA,0.0798880958557129,jorda,lev
1928,CA,0.07552083492279053,jorda,lev
1929,CA,0.08590182304382324,jorda,lev
1930,CA,0.09811441421508789,jorda,lev
1931,CA,0.1029165267944336,jorda,lev
1932,CA,0.10798452377319336,jorda,lev
1933,CA,0.09907341003417969,jorda,lev
1934,CA,0.09587629318237305,jorda,lev
1935,CA,0.09087947845458984,jorda,lev
1936,CA,0.08660686492919922,jorda,lev
1937,CA,0.08565310478210449,jorda,lev
1938,CA,0.08189529418945313,jorda,lev
1939,CA,0.07354872703552245,jorda,lev
1940,CA,0.07537012100219727,jorda,lev
1941,CA,0.06818733215332032,jorda,lev
1942,CA,0.05955387115478516,jorda,lev
1943,CA,0.050589919090270996,jorda,lev
1944,CA,0.043937277793884275,jorda,lev
1945,CA,0.03857162237167358,jorda,lev
1946,CA,0.04147406101226807,jorda,lev
1947,CA,0.041200852394104,jorda,lev
1948,CA,0.038762404918670654,jorda,lev
1949,CA,0.03873117923736572,jorda,lev
1950,CA,0.03629457712173462,jorda,lev
1951,CA,0.03828007698059082,jorda,lev
1952,CA,0.03637259721755982,jorda,lev
1953,CA,0.03854049921035767,jorda,lev
1954,CA,0.044782648086547854,jorda,lev
1955,CA,0.04369390487670898,jorda,lev
1956,CA,0.0481829023361206,jorda,lev
1957,CA,0.05082841873168945,jorda,lev
1958,CA,0.05094696998596191,jorda,lev
1959,CA,0.0577833890914917,jorda,lev
1960,CA,0.058875689506530764,jorda,lev
1961,CA,0.06066617965698242,jorda,lev
1962,CA,0.05371676445007324,jorda,lev
1963,CA,0.051824026107788086,jorda,lev
1964,CA,0.04871816158294678,jorda,lev
1965,CA,0.04722705364227295,jorda,lev
1966,CA,0.04500773906707764,jorda,lev
1967,CA,0.041012353897094726,jorda,lev
1968,CA,0.03692198753356934,jorda,lev
1969,CA,0.035065057277679446,jorda,lev
1970,CA,0.03348341703414917,jorda,lev
1971,CA,0.03165650129318237,jorda,lev
1972,CA,0.03138148069381714,jorda,lev
1973,CA,0.02764751672744751,jorda,lev
1974,CA,0.025336287021636962,jorda,lev
1975,CA,0.026767425537109375,jorda,lev
1976,CA,0.026399688720703127,jorda,lev
1977,CA,0.025485622882843017,jorda,lev
1978,CA,0.025076680183410645,jorda,lev
1979,CA,0.02472977638244629,jorda,lev
1980,CA,0.02389739751815796,jorda,lev
1981,CA,0.0315060806274414,jorda,lev
1982,CA,0.03379378080368042,jorda,lev
1983,CA,0.038211963176727294,jorda,lev
1984,CA,0.04125899791717529,jorda,lev
1985,CA,0.042290782928466795,jorda,lev
1986,CA,0.04665022850036621,jorda,lev
1987,CA,0.04430808544158935,jorda,lev
1988,CA,0.05065913200378418,jorda,lev
1989,CA,0.05109323024749756,jorda,lev
1990,CA,0.051460614204406736,jorda,lev
1991,CA,0.05581707000732422,jorda,lev
1992,CA,0.052425289154052736,jorda,lev
1993,CA,0.049557557106018064,jorda,lev
1994,CA,0.04843425273895264,jorda,lev
1995,CA,0.047295207977294924,jorda,lev
1996,CA,0.04232785701751709,jorda,lev
1997,CA,0.040853848457336424,jorda,lev
1998,CA,0.04210977554321289,jorda,lev
1999,CA,0.04739752769470215,jorda,lev
2000,CA,0.046911158561706544,jorda,lev
2001,CA,0.04630974292755127,jorda,lev
2002,CA,0.04518655300140381,jorda,lev
2003,CA,0.04688697814941406,jorda,lev
2004,CA,0.044298105239868164,jorda,lev
2005,CA,0.04434799194335937,jorda,lev
2006,CA,0.04500441074371338,jorda,lev
2007,CA,0.04249608516693115,jorda,lev
2008,CA,0.04455684661865234,jorda,lev
2009,CA,0.05525597095489502,jorda,lev
2010,CA,0.05560049533843994,jorda,lev
2011,CA,0.04918934822082519,jorda,lev
2012,CA,0.05269389152526856,jorda,lev
2013,CA,0.05441660404205322,jorda,lev
2014,CA,0.05378974437713623,jorda,lev
2015,CA,0.05522345066070557,jorda,lev
2016,CA,0.05717219829559326,jorda,lev
2017,CA,0.05826380729675293,jorda,lev
2018,CA,0.05637668030545271,jorda,lev
2019,CA,0.05704767960103065,jorda,lev
2020,CA,0.05431318683641572,jorda,lev
1916,CA,0.013014616236746329,jorda,unemp
1917,CA,0.013014616236746329,jorda,unemp
1918,CA,0.008904737425142225,jorda,unemp
1919,CA,0.02328931326575659,jorda,unemp
1920,CA,0.03150907088896479,jorda,unemp
1921,CA,0.06096320237212754,jorda,unemp
1922,CA,0.04624794662713124,jorda,unemp
1923,CA,0.033634870274277265,jorda,unemp
1924,CA,0.0472990363232024,jorda,unemp
1925,CA,0.04624794662713124,jorda,unemp
1926,CA,0.03153269088213493,jorda,unemp
1927,CA,0.01891961452928096,jorda,unemp
1928,CA,0.017868524833209797,jorda,unemp
1929,CA,0.03048160118606377,jorda,unemp
1930,CA,0.09564916234247596,jorda,unemp
1931,CA,0.12192640474425508,jorda,unemp
1932,CA,0.18499178650852496,jorda,unemp
1933,CA,0.20286031134173474,jorda,unemp
1934,CA,0.1524080059303188,jorda,unemp
1935,CA,0.1492547368421053,jorda,unemp
1936,CA,0.13453948109710903,jorda,unemp
1937,CA,0.09564916234247595,jorda,unemp
1938,CA,0.1198242253521127,jorda,unemp
1939,CA,0.1198242253521127,jorda,unemp
1940,CA,0.09670025203854708,jorda,unemp
1941,CA,0.04624794662713122,jorda,unemp
1942,CA,0.03153269088213492,jorda,unemp
1943,CA,0.01786852483320979,jorda,unemp
1944,CA,0.014715255744996296,jorda,unemp
1945,CA,0.01681743513713863,jorda,unemp
1946,CA,0.02732833209785027,jorda,unemp
1947,CA,0.01997070422535212,jorda,unemp
1948,CA,0.01681743513713863,jorda,unemp
1949,CA,0.021021793921423285,jorda,unemp
1950,CA,0.028379421793921434,jorda,unemp
1951,CA,0.01576634544106746,jorda,unemp
1952,CA,0.021021793921423285,jorda,unemp
1953,CA,0.022072883617494446,jorda,unemp
1954,CA,0.04204358784284657,jorda,unemp
1955,CA,0.039941408450704236,jorda,unemp
1956,CA,0.03295166197183099,jorda,unemp
1957,CA,0.04493408450704226,jorda,unemp
1958,CA,0.06889892957746481,jorda,unemp
1959,CA,0.057915042253521135,jorda,unemp
1960,CA,0.069436953037,oecd,unemp
1961,CA,0.071462704108,oecd,unemp
1962,CA,0.058843448738,oecd,unemp
1963,CA,0.055310448251000004,oecd,unemp
1964,CA,0.046670302517,oecd,unemp
1965,CA,0.038621398216,oecd,unemp
1966,CA,0.033357432846,oecd,unemp
1967,CA,0.038262534556999996,oecd,unemp
1968,CA,0.04477924910099999,oecd,unemp
1969,CA,0.044182097352999994,oecd,unemp
1970,CA,0.05715872905700001,oecd,unemp
1971,CA,0.061901224324,oecd,unemp
1972,CA,0.062351916539000005,oecd,unemp
1973,CA,0.055403778061000004,oecd,unemp
1974,CA,0.053351892518,oecd,unemp
1975,CA,0.069325132868,oecd,unemp
1976,CA,0.070876819678,oecd,unemp
1977,CA,0.08063687804000001,oecd,unemp
1978,CA,0.083792011936,oecd,unemp
1979,CA,0.075086071264,oecd,unemp
1980,CA,0.075225127215,oecd,unemp
1981,CA,0.076167762217,oecd,unemp
1982,CA,0.111129599117,oecd,unemp
1983,CA,0.11995013248599999,oecd,unemp
1984,CA,0.113742298174,oecd,unemp
1985,CA,0.104994327899,oecd,unemp
1986,CA,0.096041673596,oecd,unemp
1987,CA,0.088021756774,oecd,unemp
1988,CA,0.07759398478099999,oecd,unemp
1989,CA,0.07502713668,oecd,unemp
1990,CA,0.08154295789600001,oecd,unemp
1991,CA,0.10313158056900001,oecd,unemp
1992,CA,0.11218335063399999,oecd,unemp
1993,CA,0.11366048625599999,oecd,unemp
1994,CA,0.10380387391899999,oecd,unemp
1995,CA,0.094715700848,oecd,unemp
1996,CA,0.096254136378,oecd,unemp
1997,CA,0.090895019757,oecd,unemp
1998,CA,0.082831412159,oecd,unemp
1999,CA,0.075614090806,oecd,unemp
2000,CA,0.068373538319,oecd,unemp
2001,CA,0.072278656319,oecd,unemp
2002,CA,0.076724278965,oecd,unemp
2003,CA,0.075857383495,oecd,unemp
2004,CA,0.071540993198,oecd,unemp
2005,CA,0.067576506683,oecd,unemp
2006,CA,0.06327122469,oecd,unemp
2007,CA,0.06077024009,oecd,unemp
2008,CA,0.062007987019000003,oecd,unemp
2009,CA,0.083845080299,oecd,unemp
2010,CA,0.08080318585900001,oecd,unemp
2011,CA,0.075533504859,oecd,unemp
2012,CA,0.073606331024,oecd,unemp
2013,CA,0.071357692717,oecd,unemp
2014,CA,0.069535567984,oecd,unemp
2015,CA,0.069375970104,oecd,unemp
2016,CA,0.070498841312,oecd,unemp
2017,CA,0.063858218568,oecd,unemp
2018,CA,0.05907390181,oecd,unemp
2019,CA,0.057450609047,oecd,unemp
2020,CA,0.095356292269,oecd,unemp
1872,DE,0.012838032891544433,jorda,ca_gdp
1873,DE,0.028156050465222973,jorda,ca_gdp
1874,DE,0.008644305752939448,jorda,ca_gdp
1875,DE,0.011134472339329321,jorda,ca_gdp
1876,DE,0.015555320410651158,jorda,ca_gdp
1877,DE,0.016229361408487217,jorda,ca_gdp
1878,DE,0.02445067694065078,jorda,ca_gdp
1879,DE,0.020036714409954273,jorda,ca_gdp
1880,DE,0.01779449349702672,jorda,ca_gdp
1881,DE,0.02176273696707526,jorda,ca_gdp
1882,DE,0.027228040115146325,jorda,ca_gdp
1883,DE,0.016682340928652138,jorda,ca_gdp
1884,DE,0.02895226638549752,jorda,ca_gdp
1885,DE,0.029434284733531487,jorda,ca_gdp
1886,DE,0.02802521510818405,jorda,ca_gdp
1887,DE,0.0240503487617682,jorda,ca_gdp
1888,DE,0.035833255274257104,jorda,ca_gdp
1889,DE,0.028843981161476753,jorda,ca_gdp
1890,DE,0.02064652873692705,jorda,ca_gdp
1891,DE,0.01557206068875355,jorda,ca_gdp
1892,DE,0.009000528391044555,jorda,ca_gdp
1893,DE,0.016938942935002362,jorda,ca_gdp
1894,DE,0.027909375523860205,jorda,ca_gdp
1895,DE,0.013935195159483726,jorda,ca_gdp
1896,DE,0.023723907354537735,jorda,ca_gdp
1897,DE,0.025635506988864985,jorda,ca_gdp
1898,DE,0.0295654274887996,jorda,ca_gdp
1899,DE,0.01306463114785531,jorda,ca_gdp
1900,DE,0.013691401062045996,jorda,ca_gdp
1901,DE,0.014012802017260007,jorda,ca_gdp
1902,DE,0.015967505925194785,jorda,ca_gdp
1903,DE,0.013602595508329244,jorda,ca_gdp
1904,DE,0.018910572784833816,jorda,ca_gdp
1905,DE,0.03626998425798188,jorda,ca_gdp
1906,DE,0.013028994555180896,jorda,ca_gdp
1907,DE,0.003184286329599149,jorda,ca_gdp
1908,DE,0.013343440488685231,jorda,ca_gdp
1909,DE,0.008949172838474748,jorda,ca_gdp
1910,DE,0.01638802290518124,jorda,ca_gdp
1911,DE,0.012599691699670415,jorda,ca_gdp
1912,DE,0.009036893249654895,jorda,ca_gdp
1913,DE,0.018159900236699993,jorda,ca_gdp
1925,DE,-0.031213627664635472,jorda,ca_gdp
1926,DE,0.016843806180402914,jorda,ca_gdp
1927,DE,-0.03547021220198115,jorda,ca_gdp
1928,DE,-0.015168649297406628,jorda,ca_gdp
1929,DE,-0.0019598729163321613,jorda,ca_gdp
1930,DE,0.014358382560689196,jorda,ca_gdp
1931,DE,0.031976639658493414,jorda,ca_gdp
1932,DE,0.006227137809396701,jorda,ca_gdp
1933,DE,0.004245695869112781,jorda,ca_gdp
1934,DE,-0.010014263118585541,jorda,ca_gdp
1935,DE,-0.0019614691568054774,jorda,ca_gdp
1936,DE,0.00505803625922179,jorda,ca_gdp
1937,DE,0.0035706580131457406,jorda,ca_gdp
1938,DE,-0.003757762950419087,jorda,ca_gdp
1948,DE,4.3148119655227375e-4,jorda,ca_gdp
1949,DE,-0.001425480308981407,jorda,ca_gdp
1950,DE,-0.003899712529862798,jorda,ca_gdp
1951,DE,0.019384411186814072,jorda,ca_gdp
1952,DE,0.01833350462863923,jorda,ca_gdp
1953,DE,0.025088230612262792,jorda,ca_gdp
1954,DE,0.02072204889293923,jorda,ca_gdp
1955,DE,0.010363424190100246,jorda,ca_gdp
1956,DE,0.02007007566606549,jorda,ca_gdp
1957,DE,0.02453915819176113,jorda,ca_gdp
1958,DE,0.02360069364183755,jorda,ca_gdp
1959,DE,0.014814630657622958,jorda,ca_gdp
1960,DE,0.014642902199242436,jorda,ca_gdp
1961,DE,0.008583731496549061,jorda,ca_gdp
1962,DE,-0.005729153144984904,jorda,ca_gdp
1963,DE,0.0020961072187481856,jorda,ca_gdp
1964,DE,4.528677001158641e-4,jorda,ca_gdp
1965,DE,-0.013907968011983799,jorda,ca_gdp
1966,DE,7.842224111756069e-4,jorda,ca_gdp
1967,DE,0.019300481252953885,jorda,ca_gdp
1968,DE,0.02128688066460499,jorda,ca_gdp
